video_id,title,view_count,like_count,comment_count,duration,duration_seconds,upload_date,upload_hour,day_of_week,category
G3xoqez8z9g,TECNO Camon 19 Pro : Showcase,38963,1541,54,7:49,469,2022-07-31,13:30,Sunday,Showcases
P4m73_dc_ps,Phone cover လား ပိုက်ဆံအိတ်လား ?,18438,966,55,6:27,387,2022-07-23,13:30,Saturday,uncategorized
Sik9PVX7lCc,ဈေးတန်ပြီး သူများနဲ့မတူတဲ့ smart TV တွေ,33237,1403,38,13:16,796,2022-07-22,13:30,Friday,Showcases
thSpneQsXGc,James Webb Space Telescope ဆိုတာ ဘာလဲ?,74448,3928,154,15:25,925,2022-07-19,13:30,Tuesday,Knowledge
cNosTVI6PcQ,Macbook တွေ ဖုန်းတွေအတွက် ဈေးတန်လွန်းတဲ့ dongle တွေ,16345,784,23,7:40,460,2022-07-17,21:08,Sunday,Showcases
VIoaERIq67o,Nothing Phone (1) ကို ဘယ်လိုမြင်လဲ ?,61493,2923,76,8:03,483,2022-07-13,12:30,Wednesday,First Impressions
PjdYQC8ZHJ8,V.Jun Tempered Glass အသစ်က ဘာကောင်းလဲ,10579,528,23,8:14,494,2022-07-11,14:30,Monday,Showcases
UVXR8VjG01M,ကိုယ်ပြောတဲ့အတိုင်း စိတ်ကြိုက်တဲ့ပုံဆွဲပေးမယ့် Dall-E Mini,19995,1120,35,6:07,367,2022-07-10,08:30,Sunday,Knowledge
WkCtc854axM,ROG ရဲ့ အကြမ်းဆုံး Gaming Phone အသစ်?,205215,7846,223,9:16,556,2022-07-06,13:30,Wednesday,First Impressions
e0FyjxLst50,Xiaomi 12S Ultra မှာ ပါလာမယ့် 1-inch sensor size အကြောင်းပြောပြမယ်...,29233,1355,82,4:48,288,2022-07-05,09:30,Tuesday,Knowledge
YBq7sj9kyZA,၅ သောင်းဝန်းကျင်မှာ အသံတော်တော်လေးကောင်းတဲ့ tws နားကြပ်တစ်ခုကိုရှာနေတယ်ဆိုရင်...,79731,2085,60,10:20,620,2022-07-04,13:30,Monday,Showcases
O8AS8BGnco8,ASUS ROG Strix G15 (2022) : Showcase,23972,850,50,9:42,582,2022-07-03,13:30,Sunday,Showcases
3whVlc2bqOA,အလုပ်လုပ်ဖို့ ဖုန်းကိုအသုံးချရမယ်ဆိုတာ ဒါမျိုး,16133,1208,45,8:04,484,2022-07-02,12:30,Saturday,uncategorized
TOZp5f0J-qc,ဖုန်းတစ်လုံးမှာ ဈေးအကြီးဆုံး အစိတ်အပိုင်းတွေ,14735,991,40,4:51,291,2022-07-01,12:30,Friday,Knowledge
Yeb8CZNE_sA,ဖုန်းတွေမှာ Bloatware တွေဘာလို့ပါတာလဲ?,11729,783,35,4:36,276,2022-06-30,12:30,Thursday,Knowledge
c3zL0XHmBdk,AI တွေ တကယ်ပဲ အသိစိတ်ရှိလာပြီး လူတစ်ယောက်လို ပြောဆိုတွေးခေါ်လာနိုင်ရင် ဘာဆက်ဖြစ်နိုင်လဲ?,26880,1721,119,10:55,655,2022-06-29,12:30,Wednesday,uncategorized
yEdMLtIa_ak,ဘာမှမရှိတဲ့နေရမှာ Internet ဘယ်လို သုံးမလဲ?,33450,2030,58,6:58,418,2022-06-28,12:30,Tuesday,Knowledge
sElA5cIHu_w,Samsung Galaxy M33 မှာ ပြောစရာတွေ အများကြီးပဲ,27932,1331,83,8:35,515,2022-06-27,12:30,Monday,uncategorized
NZcZdmRH-iQ,Yolobox Pro vs ATEM mini Pro,10753,531,7,9:14,554,2022-06-26,13:30,Sunday,Review
OdL5LcQSZVU,ASUS ROG Zephyrus M16 2022 : Showcase,15272,708,34,7:54,474,2022-06-25,13:30,Saturday,Showcases
hUJHBv9ARjk,ဖုန်းတွေက ဘာလို့နှေးလာတာလဲ..?,21284,1535,61,5:47,347,2022-06-24,12:30,Friday,uncategorized
W0lVwGFcMf8,စစ်ပွဲတွေနဲ့ နည်းပညာနဲ့ကြားက အပြန်အလှန်အကျိုးသက်ရောက်မှုတွေ,19551,1286,38,10:01,601,2022-06-23,12:30,Thursday,Knowledge
CJbd-Go-c5s,vivo V23e Showcase,16465,744,33,5:04,304,2022-06-22,11:30,Wednesday,Showcases
WVTgXwf5SeE,Browser Extensions ဆိုတာ ဘာကြီးလဲ၊ ဘယ်လိုသုံးရလဲ..?,12830,835,23,4:21,261,2022-06-21,12:30,Tuesday,uncategorized
hMstZRglraE,ပိုက်ဆံမကုန်ဘဲ Youtube ကနေ စာသင်ဖို့ ကျွန်တော်တို့ညွှန်းတဲ့ Channel တွေ,29515,2937,104,7:50,470,2022-06-12,12:30,Sunday,Knowledge
zqAdeQGovkw,ရွှေထူးနဲ့ ဖုန်းတူတူဖောက်မယ်,30469,1941,122,13:01,781,2022-06-11,14:30,Saturday,uncategorized
R_YwKUz7K2U,Power Bank ကိုမှ MagSafe မှ MagSafe ဖြစ်နေရင် ဒါကိုကြည့်,28257,1173,31,7:43,463,2022-06-10,14:30,Friday,Showcases
YrRtzF1rMrg,ဖုန်းထဲမှာပါတဲ့ Microscope?,17994,923,18,7:11,431,2022-06-09,13:30,Thursday,uncategorized
P6Bglk7ZIGo,ဒီဈေးမှာ အကောင်းဆုံး Low Light Camera ဖုန်း,34206,1419,44,7:48,468,2022-06-08,13:30,Wednesday,Showcases
FeXGAZpqM_U,Samsung ဖုန်းသုံးနေပြီဆိုရင် ကြည့်ကိုကြည့်သင့်တဲ့ Video,38148,1788,43,6:39,399,2022-06-08,01:30,Wednesday,Tips & Tricks
FaAtjyTgcL0,Apple WWDC 2022 ရဲ့ အသစ်အသစ်တွေ,23281,1163,36,15:16,916,2022-06-07,11:30,Tuesday,uncategorized
Dw2eWKYh-dc,iPhone 14 မှာ ဘာတွေ အသစ်ဖြစ်မလဲ ?,43601,1929,59,6:20,380,2022-06-06,13:30,Monday,Leaks
GyZFSO0tVpI,Redmi K50 Pro : ၂၀၂၂ ရဲ့ လောလောဆယ် အကောင်းဆုံး Flagship killer,84216,3083,108,9:24,564,2022-06-01,13:30,Wednesday,Review
8_Y93j7Snrc,ခင်ဗျားတို့ မသိသေးတဲ့ Camera Protector တွေအကြောင်း,20622,1059,35,6:40,400,2022-05-30,13:30,Monday,Showcases
a2Z0pCT6pig,Flagship SOC ရမှဖြစ်မှာလား ?,29073,1607,91,6:28,388,2022-05-28,12:30,Saturday,Knowledge
8aVGMG_MWbI,Laptop ဟောင်းကြီးကို Manjaro နဲ့ ဘယ်လို အသက်ကယ်မလဲ ?,26929,1384,75,7:36,456,2022-05-27,12:40,Friday,Knowledge
6gP07MZKvlg,ကမ္ဘာပေါ်က အကောင်းဆုံး အသက်သာဆုံး နဲ့ အဆိုးဆုံး Internet တွေ,27793,1919,84,8:52,532,2022-05-24,13:30,Tuesday,Knowledge
jH-jjuwGP4E,Rest In Peace : iPod,27285,1516,82,15:22,922,2022-05-22,13:30,Sunday,Knowledge
9ZP1pDgsUrI,Redmi K50 : Flagship မဟုတ်တဲ့ Flagship,65193,2147,81,7:26,446,2022-05-21,13:30,Saturday,Review
4Z_KJfIDyaw,Apple ကတောင်ထုတ်မရောင်းသေးတဲ့ V.Jun MFI Product တွေ,25045,1164,44,5:27,327,2022-05-20,13:30,Friday,Showcases
6QOGdQNUCYc,Redmi K40S : ၅သိန်းကျော်မှာအဆင်ပြေလား ?,92426,3038,115,8:33,513,2022-05-19,13:30,Thursday,Review
a7SsvnUld7I,မြောက်ကိုရီးယားကလူတွေ ဖုန်းဘယ်လိုသုံးနေကြလဲ ??,230651,9346,232,10:10,610,2022-05-15,12:30,Sunday,Knowledge
FU1eHUtICBo,Laptop ကို Laptop လိုတင်မဟုတ်ပဲ Mode မျိုးစုံနဲ့ သုံးမယ်,48542,2034,77,6:20,380,2022-05-13,13:30,Friday,Showcases
TQlcs7BotYo,Exynos SOC တွေအကြောင်း,35816,2016,56,10:33,633,2022-05-13,02:30,Friday,SOC Reviews
CuYGViDsz9k,Antistatic ပါတဲ့ မှန်မကွဲဆိုတာ ဘယ်လိုမျိုးလဲ ?,19366,1173,44,5:03,303,2022-05-12,13:30,Thursday,Showcases
6wqxSj5DxMM,Dimensity 920 က ဘယ်လောက်စွမ်းလဲ ?,34454,1567,88,5:09,309,2022-05-12,08:30,Thursday,SOC Reviews
DFGXTRrPZdo,၂သိန်းကျော်ကျော်ထဲမှာ Redmi 10C ကဘယ်လိုနေမလဲ ?,102832,3452,117,6:46,406,2022-05-11,12:30,Wednesday,Review
jS4OzBXsObE,ကိုယ်နဲ့ကိုက်တဲ့ ဖုန်းတစ်လုံးကို ဘယ်လိုရွေးရမလဲ ?,51537,3008,152,6:41,401,2022-05-10,12:30,Tuesday,Buying Guide
92AnOvPhTmA,Price to Performance ပဲကြည့်မယ် တခြားဘာမှမကြည့်ဘူးဆိုရင် ဘာဖုန်းတွေ ရွေးရမလဲ ?,68601,3133,121,6:29,389,2022-05-08,12:30,Sunday,Buying Guide
94j9SDcxLIs,ဖုန်း cooler တွေက တကယ်ရောအလုပ်ဖြစ်လား ?,81909,3778,145,10:48,648,2022-05-06,11:30,Friday,Knowledge
Jxarq5Vy2hk,၅သိန်းအောက် TBH Labs က အညွှန်းချင်ဆုံးဖုန်း ဒါမှမဟုတ် Redmi Note 11 Pro 5G,437981,13778,379,7:46,466,2022-05-05,10:22,Thursday,Review
5zYL8RYwwrQ,ဖုန်းတစ်လုံးကို သိန်း ၂၀ ၃၀ ပေးပြီး ဘာလုပ်ဖို့လဲ?,127826,5220,200,9:26,566,2022-05-04,12:30,Wednesday,Knowledge
6v-fNey433s,၃သိန်းဝန်းကျင် Price to Performance အကောင်းဆုံး?,112637,4100,152,7:20,440,2022-05-03,12:30,Tuesday,uncategorized
CM2zN0OyrAo,iPhone ပဲ ဝယ်တော့မှာပေါ့,210495,7147,414,7:57,477,2022-05-02,12:30,Monday,Knowledge
-64z1YmSsAU,တရုတ်က Tech Superpower ဘာလို့ဖြစ်နေတာလဲ?,99365,3761,138,13:04,784,2022-04-30,13:30,Saturday,Knowledge
IvOqcGHGJAo,OPPO F21 Pro : Unboxing First Impression,57592,2179,54,6:46,406,2022-04-29,12:30,Friday,Unboxing
AZaqXoxjW_k,ကိုယ့်ဖုန်းကို ကိုယ်ပိုင်ရဲ့လား?,48472,2627,83,9:29,569,2022-04-28,13:30,Thursday,Knowledge
qwQN5Ur9Buk,Snapdragon 680 က ဘယ်လောက်စွမ်းလဲ?,47788,2500,149,8:54,534,2022-04-23,13:30,Saturday,SOC Reviews
dlPUujRZkdE,Samsung A53 5G Showcase,55000,2047,94,7:08,428,2022-04-19,13:30,Tuesday,Showcases
LQ0jtFhFYDs,iPad ကိုမှ second ဝယ်တော့မယ်ဆိုရင်,130924,4906,112,10:41,641,2022-04-18,13:30,Monday,Buying Guide
5ziu-_s8fP8,Huawei Nova 9SE : Showcase,28004,1105,45,8:14,494,2022-04-17,13:30,Sunday,Showcases
n9XA61UVpjM,ဂိမ်းဆော့ပြီး ပိုက်ဆံရှာမယ်ဆိုရင််််််််််််််််််် ဒါတွေသိထားသင့်တယ်,872976,28855,405,13:12,792,2022-04-16,13:30,Saturday,Knowledge
SuaWQ8YFTag,TBH Labs hack ခံလိုက်ရတယ်,56992,3768,132,11:03,663,2022-04-15,13:30,Friday,Knowledge
Bj3PN9B0uGw,OPPO A76 : Showcase,50834,1472,110,5:41,341,2022-04-10,13:30,Sunday,uncategorized
hxg7Dn-OqcI,ဒီ 2022 ထဲမှာ စောင့်ကြည့်သင့်တဲ့ ဖုန်းအသစ်တွေ,38067,1908,40,8:54,534,2022-04-10,00:30,Sunday,Leaks
Do2jckcaHB4,Facebook မှာမမြင်ချင်တဲ့ကြော်ငြာတွေကို ဘယ်လိုဖျောက်မလဲ ?,11153,728,29,7:12,432,2022-04-09,13:30,Saturday,Knowledge
Xv01jwM6ayY,Huawei P50 Pro ရဲ့ထူးခြားချက်တွေအကြောင်းပြောမယ်,36346,1366,44,12:48,768,2022-04-08,13:30,Friday,uncategorized
DwUSkRcxpyc,ဘယ် second ဖုန်းတွေက ဝယ်သင့်​ပြီးဘယ်ကောင်တွေ ရှောင်ရမလဲ ?,301627,11181,254,11:05,665,2022-04-05,13:30,Tuesday,Knowledge
JWVQVEkjDw4,Google Pixel Phone တွေက မအောင်မြင်ပေမယ့် ဘာလို့ အခုထိ ရှီနေသေးတာလဲ။,67123,2639,94,11:48,708,2022-04-04,13:30,Monday,Knowledge
wEf8cg9oSW8,ဖုန်းနဲ့ဆော့လို့ရလား ?,67812,3356,148,10:48,648,2022-04-03,01:30,Sunday,Knowledge
-qnTzh1k6TA,အသစ်မဝယ်သင့်တော့တဲ့ဖုန််းတွေ,348972,12126,225,9:00,540,2022-04-02,13:30,Saturday,Knowledge
v1lxkohDgqM,Phone လောကထဲမှာ တကယ့်အစစ်အမှန်က ဘာတွေဖြစ်နေတာလဲ?,37837,2100,98,10:32,632,2022-03-29,13:30,Tuesday,Knowledge
ltj4qiuParA,Active Noise Cancellation Headphone တွေထဲမှာဘာလို့ ဒီတစ်ခုကို ရွေးဖြစ်ခဲ့တာလဲ?,30731,1261,53,11:45,705,2022-03-27,13:30,Sunday,Review
-eBYtJ6Vuy0,Huawei ရဲ့ ရွှေရောင်ခေါက်ဖုန်းလေးက ဘာတွေထူးခြားလဲ ?,40967,1756,75,9:49,589,2022-03-26,13:30,Saturday,Showcases
JuC_0P8KAbo,ဘယ်သူတွေက ဘယိနားကြပ်တွေကို ရွေးသင့်လဲ?,79532,3587,80,11:25,685,2022-03-25,13:30,Friday,uncategorized
k-q4yl_uWBE,iPhone သမားတွေအတွက် V.Jun Formula Glass အသစ်မှာဘာတွေထူးလဲ?,12042,640,39,7:54,474,2022-03-23,13:30,Wednesday,Showcases
06TM_AF2ZdE,ဂိမ်းဆော့ဖို့ ဈေးကြီးဖုန်းဝယ်မယ့်အစား ဒါဝယ်,375682,13992,474,18:08,1088,2022-03-23,03:30,Wednesday,uncategorized
8OKUOr_G7bI,iPhone သမားတွေအတွက် MFi certified ဖြစ်တဲ့ BARMASO charger နဲ့ ကြိုးတွေအကြောင်းပြောကြမယ်,20369,999,43,9:39,579,2022-03-20,13:30,Sunday,Showcases
N00an34mIA0,Yolobox Pro Review : Pro ဆန်ဆန် Portable Live လွှင့်မယ်ဆိုရင်,19559,1016,34,13:58,838,2022-03-11,13:30,Friday,uncategorized
bGQI46kxg9U,Samsung Galaxy S22 Ultra Showcase,108813,3630,90,13:04,784,2022-03-10,13:30,Thursday,uncategorized
W5mWWje7he8,iPhone အသစ် iPad အသစ် နဲ့ M1 Ultra သုံးထားတဲ့ Mac Studio တွေအကြောင်း,21697,1146,56,11:18,678,2022-03-09,01:30,Wednesday,uncategorized
w2oUPfAPfak,Redmi Note 11S Review : Camera ကောင်းပေမယ့်,97330,3209,81,10:00,600,2022-03-06,13:30,Sunday,Review
ZxxcV57tVwY,MSIology မှာပြသွားတဲ့ Laptop တွေအကြောင်းပြောမယ်,9762,588,24,9:14,554,2022-02-18,13:30,Friday,uncategorized
5BwWJHr4TUc,Samsung Galaxy A03 ဒါမှမဟုတ် Samsung ရဲ့  ၂၀၂၂ အတွက် ဈေးအသက်သာဆုံး smartphone,39114,1643,31,5:28,328,2022-02-17,14:00,Thursday,uncategorized
F_l0gL3qZB0,Redmi K50 Gaming ကတကယ်ကြမ်းတော့မှာလား ??,75475,3068,83,5:39,339,2022-02-15,13:30,Tuesday,Launch Events
wsCaJ4JTLhk,Mi 11 lite 5G NE : ပေါ့ပေါ့ပါးပါး Camera ကောင်းကောင်း,115242,3768,91,7:27,447,2022-02-13,13:30,Sunday,uncategorized
DvNR-XMXhdQ,iPhone 13 Pro Max : ကောင်းမြဲကောင်းဆဲ,190085,6295,184,15:56,956,2022-01-20,13:30,Thursday,uncategorized
6XoPy6YNkMg,Online ကနေဘာသာစကားသင်ကြမယ်,16535,1520,30,11:27,687,2022-01-18,10:32,Tuesday,uncategorized
zY3lQwg6Xms,CES 2022 ရဲ့ ကျွန်တော်တို့ အကြိုက်ဆုံးတွေ,15812,1073,27,16:35,995,2022-01-13,13:30,Thursday,Launch Events
oUzJn07n04g,Cryptocurrency ဆိုတာဘာလဲ ? USDT ဆိုတာဘာလဲ ?,437401,15550,332,28:42,1722,2021-12-16,19:40,Thursday,uncategorized
y2Y-YerqyGk,တက်လာတဲ့ ဖုန်းဘေကို ဘယ်လို အံတုကြမလဲ ?,41966,3532,114,9:27,567,2021-12-08,14:02,Wednesday,Knowledge
CkjGg_9HgFs,Metaverse ဒါမှမဟုတ် အနာဂတ်ရဲ့အင်တာနက်က ဘယ်လိုဖြစ်လာမလဲ ?,44667,3036,82,11:18,678,2021-12-02,02:06,Thursday,uncategorized
KViPIjEMMZo,Gaming Laptop တစ်လုံးကို 2021 မှာ Daily Drive ကြည့်ဖြစ်တဲ့အခါ,41743,2355,185,14:14,854,2021-11-29,12:47,Monday,uncategorized
Cy4RoxJr6Ws,Facebook သုံးနေပြီဆိုရင် ဒါတော့သိကိုသိသင့်တယ်,16504,1085,44,11:31,691,2021-01-30,12:30,Saturday,uncategorized
8o4jPJ-8z30,Amaran 300X : ဈေးသက်သာပြီး ကောင်းတဲ့မီး ?,6147,231,0,9:42,582,2021-01-28,12:30,Thursday,uncategorized
42kRxI4-kpU,One Plus Nord N10 5G Review,22185,671,18,6:56,416,2021-01-28,01:30,Thursday,uncategorized
cExPoMc1xKI,S21 Plus and S21 Ultra Unboxing,34767,1023,18,8:09,489,2021-01-27,12:30,Wednesday,uncategorized
6O6fmFJmQt4,Back to the basics - Fiber internet တပ်တော့မယ်ဆိုဘယ်ဟာရွေးရမလဲ?,28115,1326,37,9:00,540,2021-01-26,13:10,Tuesday,uncategorized
pl9BMlrDvac,Samsung Galaxy A02s Unboxing,38512,1149,25,7:54,474,2021-01-25,12:30,Monday,uncategorized
99BkdMSGr68,"14"" and 16"" MacBooks leaks",8156,311,7,5:41,341,2021-01-21,12:30,Thursday,uncategorized
Td95A7xGTxA,Redmi K40 Series Leak,53140,1529,25,5:45,345,2021-01-20,12:30,Wednesday,uncategorized
3llxKm1ms48,Telenor Speed+ Showcase,5933,308,12,4:25,265,2021-01-19,12:44,Tuesday,uncategorized
Ql7Rx7_7ttM,Hackintosh ဆိုတာဘာလဲ?,5365,303,12,7:24,444,2021-01-16,12:30,Saturday,uncategorized
waLD1ICiRtI,Unpacked S21 series. The dope ones.,47499,1388,16,12:55,775,2021-01-14,15:15,Thursday,uncategorized
YcegG5w_LFg,Tin T2 plus IEM review,8971,457,12,8:52,532,2021-01-12,12:30,Tuesday,uncategorized
XLZUJFF0tNE,Infinix Note 8 Impressions,15491,643,30,6:52,412,2021-01-11,12:30,Monday,uncategorized
SOyisrCsYSA,Samsung Galaxy A12 Unboxing and First Impression,87642,2405,61,8:21,501,2021-01-09,12:30,Saturday,uncategorized
gRyZkUBXQa4,Cool new OPPO in town?,32899,937,30,10:25,625,2021-01-06,13:30,Wednesday,uncategorized
nkKuVCGc6wg,iPhone 12 mini က ကောင်းသလောက် အလုပ်ဖြစ်လို့လား?,102009,2929,68,9:50,590,2021-01-05,12:30,Tuesday,uncategorized
RJIYZ7NmPbE,မတ်တပ်ထိုင် စားပွဲ? ဘာကြီးလဲ?,7953,417,19,9:32,572,2021-01-04,12:30,Monday,uncategorized
4ho43_8POJo,2021 မှာထွက်လာမယ့်ဖုန်းတွေဆီကဘာတွေမျှော်လင့်ထားလဲ?,7778,492,18,7:26,446,2021-01-01,14:05,Friday,uncategorized
R5Cp8m_kYN4,Redmi note 9 pro 5G review,74996,2077,56,6:44,404,2020-12-30,13:49,Wednesday,uncategorized
FlUisAiCP3o,Xiaomi Mi 11 Preview,55070,1676,54,8:06,486,2020-12-29,11:19,Tuesday,uncategorized
RZ7UT6dawYM,Homepod mini review,13254,460,11,10:00,600,2020-12-28,12:43,Monday,uncategorized
1kfjZLqty1g,AI က အရင်ခေတ်ထက် ပိုကောင်းလာပြီလား၊ ဘယ်နေရာတွေ ပိုကောင်းလာလဲ?,5744,423,10,6:49,409,2020-12-27,12:30,Sunday,uncategorized
IL2_CurQpLc,MSI Modern 14 : Showcase,25436,689,21,7:49,469,2020-12-24,12:30,Thursday,uncategorized
5iB5mMQKYxs,OnePlus official in Myanmar?,39801,1144,25,7:03,423,2020-12-23,12:36,Wednesday,uncategorized
Ndm4c_uvv6w,Samsung Galaxy S20 FE Review,39068,1402,44,8:27,507,2020-12-18,12:30,Friday,Review
9kUxEUQl_Ro,"iPhone 12 Pro, not so Pro.",81154,1999,56,12:20,740,2020-12-16,15:46,Wednesday,uncategorized
IV6uh7jgUdA,Samsung Galaxy M11 Full Review,9366,418,17,5:27,327,2020-12-06,12:30,Sunday,uncategorized
mIlQvT6UMAM,Snapdragon 888 ကဘာတွေထူးမလဲ?,10394,569,15,7:45,465,2020-12-05,12:30,Saturday,uncategorized
7VQyTLFvKXQ,Google Pixel 5 Full Review,23399,781,32,9:59,599,2020-12-04,13:00,Friday,uncategorized
Z1PP-5I1pP0,Sony Xperia 5 ii Full Review,34002,1163,26,14:56,896,2020-12-03,12:30,Thursday,uncategorized
4rDj2_ZinPQ,MSI RTX 3080 Gaming X Trio - ဘယ်သူတွေအတွက်လဲ ဘယ်လောက်ကြမ်းလဲ ?,6779,340,18,9:01,541,2020-12-01,16:15,Tuesday,uncategorized
uJACV5WZhDI,Vivo V20 SE က Vivo V series Lineup ထဲမှာဘယ်လိုအနေအထားရှိမလဲ ?,18903,651,24,7:04,424,2020-11-28,12:35,Saturday,uncategorized
7wV3W7pUCio,V.Jun Powerbank အသစ်လေးတွေ စမ်းကြည့်မယ်,15067,615,18,11:37,697,2020-11-26,12:30,Thursday,uncategorized
sbBn1qEyh-8,K30s Full Review,27995,961,31,8:02,482,2020-11-26,01:30,Thursday,uncategorized
0BWKX-lRqTw,Sony A7 SIII : Unboxing,25711,1130,29,12:37,757,2020-11-24,12:30,Tuesday,uncategorized
tjxIkUJDUxc,realme 7i : Unboxing,18288,629,21,7:45,465,2020-11-23,08:39,Monday,uncategorized
DPvZVgtL9yA,ASK TBH Labs ep.2,12047,606,12,14:13,853,2020-11-21,12:30,Saturday,uncategorized
SMhq3kBCCtI,One Plus 8T Full Review,47730,1562,50,12:52,772,2020-11-19,12:55,Thursday,uncategorized
KBCpsn-TwQE,Huawei Watch Fit First impression,10786,393,18,6:16,376,2020-11-16,12:30,Monday,uncategorized
INQTKH4vuZI,လူတစ်ယောက်မှာ ရှိနိုင်တဲ့ Samsung Gadget တွေ အကုန်စုံသွားရင်...,33995,1350,28,11:44,704,2020-11-15,12:30,Sunday,uncategorized
SzpsiyzCQNQ,Charger ၀ယ်ဖို့လိုနေပြီလား?...,32949,1337,36,16:58,1018,2020-11-14,12:34,Saturday,uncategorized
c-vztCdyI70,မပြီးပြတ်နိုင်တဲ့ Redmi K30 Series ထဲက နောက်တစ်လုံး,34713,1279,50,9:51,591,2020-11-11,12:42,Wednesday,uncategorized
EeRaOIfAEP4,LG Wing Full review,12278,494,30,14:52,892,2020-11-09,12:37,Monday,uncategorized
Gw0vd5Lh2YY,Tronsmart ရဲ့ T6 Max Bluetooth Speaker ကဘယ်လိုနေလဲ?,19897,641,32,6:34,394,2020-11-07,12:30,Saturday,uncategorized
r9mMBI4FOto,iPad Air 4 လေးက ဘယ်လောက်စွမ်းလဲ ??,72844,2158,75,9:36,576,2020-11-03,12:30,Tuesday,uncategorized
kOouMKOXY-Y,How to choose a monitor properly?,26670,1324,27,11:18,678,2020-11-02,13:45,Monday,uncategorized
IB7TgcDWjww,"LG Wing, if you say no to flex phones!",23392,882,55,14:18,858,2020-10-30,17:30,Friday,uncategorized
KUDeFzmGMI4,iPhone 12 & 12 Pro MEGA UNBOXING!!,86995,1936,51,54:46,3286,2020-10-29,13:50,Thursday,uncategorized
wSs10CscoI4,OnePlus က Midrange Killer လုပ်ချင်တာလား၊ စျေးကွက်ပဲ ချဲ့ချင်တာလား?,11841,487,10,6:39,399,2020-10-28,15:19,Wednesday,uncategorized
T67akS8EQ7E,Colorful RTX 3080 series MEGA unboxing!,6210,318,18,11:29,689,2020-10-26,17:13,Monday,uncategorized
5syvUBJKUhg,Tecno Pova နဲ့ PUBG ဆော့ရင်ရော ??,41011,1492,67,6:21,381,2020-10-24,13:21,Saturday,uncategorized
0xOy-d15hQk,Vivo ရဲ့ ခေတ်သစ် brand new V20 လေးကဘယ်လိုနေလဲ?,47957,1539,52,7:34,454,2020-10-22,13:53,Thursday,uncategorized
vhvUst4q9pg,Tronsmart speaker review. New kids in town.,15458,563,23,8:35,515,2020-10-20,12:30,Tuesday,uncategorized
QUfCWDnzYww,Tecno က ချပေးလိုက်တဲ့ Supply ပုံးထဲမှာ ဘာတွေပါလဲ ??,59153,2136,90,12:02,722,2020-10-16,12:30,Friday,uncategorized
xalvVHqVQyY,Apple iPhone 12 Event Super Recap Pro Max,23311,1293,45,11:24,684,2020-10-13,19:44,Tuesday,uncategorized
hcGLID3G8A0,Apple Watch Series. Which one is for you?,20553,603,8,5:01,301,2020-10-06,14:00,Tuesday,uncategorized
CNiKhgpiLWI,Mid-tier Gaming Monitor for the bang!,6970,282,8,5:44,344,2020-09-25,12:00,Friday,uncategorized
BT6qWUYo89s,Bass Head တွေမဖြစ်မနေနားထောင်ကြည့်သင့်တဲ့ IEM သို့မဟုတ် Fiio FH3,21093,766,19,10:20,620,2020-09-24,12:38,Thursday,uncategorized
kwUX3ebWtaQ,Galaxy Z Fold 2 - Quick Review!,13710,554,16,16:28,988,2020-09-21,12:53,Monday,uncategorized
ZfHP7NsZGAg,Keychron K6 - The 60% Keyboard!,20716,863,32,10:36,636,2020-09-20,13:02,Sunday,uncategorized
6iaRlcnN-gY,Global မှကြိုက်တယ်ဆိုတဲ့သူတွေအတွက် K30 5G ကိုအစားထိုးပေးမယ့်ဖုန်း,43320,1442,40,5:19,319,2020-09-18,12:30,Friday,uncategorized
V8vKZvRC_aw,OPPO ရဲ့ SuperVOOC က ဘယ်အဆင့် ရောက်နေပြီလဲ…?,13147,765,28,11:57,717,2020-09-17,13:30,Thursday,uncategorized
s7LfZwFv1j0,ဖုန်းတစ်လုံးထဲနဲ့ အကုန်လုံး သုံးနေတော့မှာလား ??,21167,1137,31,10:16,616,2020-09-14,12:45,Monday,uncategorized
HmIjkrQG9-s,Windows user တစ်ယောက်ရဲ့ Linux အပေါ်ဖွင့်ဟဝန်ခံချက်,38232,1594,71,8:36,516,2020-09-12,13:17,Saturday,Knowledge
5oeD-AfeQFo,TBH Labs က Work From Home ဘယ်လိုအလုပ်လုပ်နေလဲ ??,4492,310,11,6:35,395,2020-09-10,01:34,Thursday,uncategorized
59lwcGThFhI,Huawei လဲကိုင်ချင်တယ် Google service မပါလို့ အဆင်ပြေလားမပြေလားလဲ မသဲကွဲဖူးဆိုရင်ဒီVideo ကြည့်သင့်တယ်,63504,2111,57,7:44,464,2020-09-07,13:30,Monday,uncategorized
FSjZeTqcCX8,OPPO Reno4 & OPPO watch : What's new?,15254,568,13,6:13,373,2020-08-22,16:20,Saturday,First Impressions
YB4vv0DQhVE,Let's explore the chi-fi world!!!,12271,524,14,13:21,801,2020-08-20,10:38,Thursday,uncategorized
c3wN-WVILbE,#PawChaungKaung episode 3,12380,524,17,6:31,391,2020-08-18,13:54,Tuesday,uncategorized
3fS_JBZT878,7 reasons why we recommend Huawei MateBook D 14,24243,842,20,8:26,506,2020-08-13,13:15,Thursday,uncategorized
1UM8tnjk3I0,Xiaomi ၁၀နှစ်ပြည့်မှာမွေးဖွားလာတဲ့ စျေးကွက်ဖျက် ultra ၂ကောင်အကြောင်းပြောမယ်,63467,1844,53,8:33,513,2020-08-11,20:59,Tuesday,First Impressions
